place_id,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,TOTAL_CAPACITY,ISSUANCE_DATE,PROGRAMS_PROVIDED,ACCEPTS_CHILD_CARE_SUBSIDIES,CORRECTIVE_ACTION,ADVERSE_ACTION,TEMPORARILY_CLOSED,OPERATION_ID,OPERATION_NAME,CITY,ADDRESS_LINE,ZIPCODE,google_name,google_rating,google_review_count,review_count_returned,match_confidence,YEARS_IN_OPERATION,IS_ACCREDITED,ACCEPTS_SUBSIDIES,HAS_CORRECTIVE_ACTION,HAS_ADVERSE_ACTION,WAS_TEMP_CLOSED,TOTAL_DEFICIENCIES,DEFICIENCY_RATE,HIGH_DEFICIENCY_RATE
ChIJm7OzCBS4QIYRapQyD5Ny0iE,0,1,1,0,0,5,0,85,2016-02-25,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided",Y,NO,NO,NO,1194459,Something Special Children's Center,HOUSTON,9602 FULTON ST,77076 4915,Something Special Child Care,3.3,19.0,5,high_confidence,9.9,0,1,0,0,0,2,0.4,0.0
ChIJm85KlPjXTYYR7OYkRGwHqZ8,1,6,3,0,0,8,0,190,2017-04-26,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1270375,Primrose School of Parkwood Hill,FORT WORTH,7451 PARKWOOD HILL BLVD,76137 3745,Primrose School of Parkwood Hill,4.8,44.0,5,high_confidence,8.7,1,0,0,0,0,10,1.25,0.125
ChIJm8Dhb8SfToYRS9hgfVfVsaI,0,2,0,0,0,11,0,218,1987-03-06,"Accredited,Snacks Provided",N,NO,NO,NO,98304,University Park UMC Weekday School,DALLAS,4024 CARUTH BLVD,75225 5403,The Weekday School at UPUMC,,,0,medium_confidence,38.8,1,0,0,0,0,2,0.182,0.0
ChIJm8GigAAgTIYRKaYYRSdINRc,1,2,0,0,0,7,0,99,2013-12-09,"Snacks Provided,Part Time Care",N,NO,NO,NO,1116900,Ascension Day School,DALLAS,8787 GREENVILLE AVE,75243 7140,Ascension Day School,5.0,1.0,1,high_confidence,12.1,0,0,0,0,0,3,0.429,0.143
ChIJm8lJFQfKRIYRYEiZa2tWwTU,0,0,0,0,0,3,0,88,2025-10-17,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1515476,Stepping Stone School XVII,AUSTIN,1007 E 40TH ST,78751 4805,Stepping Stone School - Hyde Park,4.4,29.0,5,medium_confidence,0.2,0,0,0,0,0,0,0.0,0.0
ChIJm9B78gLNRIYR_c0TQ4AbM3k,2,5,3,0,0,6,0,34,2010-02-11,"Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,478929,The Discovery School,AUSTIN,8600 WHITE CLIFF DR STE 3,78759 7717,Discovery School (Explorers),5.0,13.0,5,medium_confidence,15.9,0,0,0,0,0,10,1.667,0.333
ChIJmQsPCfe6QIYR51ZWvAPY5Xc,4,18,8,0,0,15,0,33,2018-01-23,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips,Night Care",N,NO,NO,NO,1281973,Lil One's Daycare Emporium 2,HOUSTON,8151 E HOUSTON RD,77028 2000,Lil One’s Daycare Emporium LLC,4.2,5.0,5,high_confidence,7.9,0,0,0,0,0,30,2.0,0.267
ChIJmRd5TX6_QIYRjUqOOUsqO4I,5,4,4,0,0,15,0,124,2022-03-01,"School Age Care,Meals Provided ,Snacks Provided",Y,NO,NO,NO,1384323,Community Preschools at Eastex,HOUSTON,5052 SCOTT ST,77004 7904,Community Preschools at Lawson,5.0,29.0,5,high_confidence,3.8,0,1,0,0,0,13,0.867,0.333
ChIJmT9brVSXQIYRGdRpKrp5kNc,0,2,0,0,0,6,0,43,2025-01-24,"School Age Care,Meals Provided ,Snacks Provided,Drop-In Care,Transportation to/from School",Y,NO,NO,NO,1484813,Sandra's Little Learners,HOUSTON,11403 HALL RD,77089 3038,Sandra's Little Learners,5.0,6.0,5,high_confidence,0.9,0,1,0,0,0,2,0.333,0.0
ChIJmTmpupbcQIYRogIqq6u4o8o,14,35,15,1,0,33,3,110,1985-11-14,,Y,NO,NO,NO,96449,La Petite Briar Forest,HOUSTON,11803 BRIAR FOREST DR,77077 4130,La Petite Academy on Briar Forest Dr,3.7,58.0,5,medium_confidence,40.1,0,1,0,0,0,65,1.97,0.424
ChIJmV6zG-SaToYRFC_CDN8ubyk,0,5,5,2,0,11,0,17,2021-08-27,"Snacks Provided,Part Time Care",N,NO,NO,NO,1354493,Mount St. Michael Catholic School,DALLAS,4500 W DAVIS ST,75211 3419,Mount St. Michael Catholic School,,,0,high_confidence,4.3,0,0,0,0,0,12,1.091,0.0
ChIJmVgv9E16ToYRDJNhm_gZfTU,2,2,4,0,0,10,0,189,2004-05-07,"Accredited,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,245248,Saintsville Baptist Church Academy,FORT WORTH,2200 OAK HILL RD,76112 4011,Saintsville Baptist Church,4.3,32.0,5,high_confidence,21.7,1,1,0,0,0,8,0.8,0.2
ChIJmW-glq72XIYR3Op0SuS9rZs,9,7,16,1,0,13,0,48,2013-04-04,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School",Y,NO,NO,NO,1107012,K n K Development and Learning Center,SAN ANTONIO,4542 E HOUSTON ST,78220 1716,K n K Development and Learning Center,3.0,4.0,4,high_confidence,12.7,0,1,0,0,0,33,2.538,0.692
ChIJmX-YnUebToYR0UrbwbNki38,0,0,0,0,0,8,0,289,2014-12-08,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School ,Field Trips",N,NO,NO,NO,1146736,Cardinal Farrell Community Center,DALLAS,321 CALUMET AVE,75211 3547,Cardinal Farrell Community Center,4.2,5.0,5,high_confidence,11.1,0,0,0,0,0,0,0.0,0.0
ChIJmXMqdgC1RIYR1wsL3CcygoM,0,2,0,0,0,7,0,154,2025-02-03,"Snacks Provided,Part Time Care",N,NO,NO,NO,1482585,Kido International Preschool,AUSTIN,1924 S 1ST ST,78704 4254,Kido International Preschool & Daycare Bouldin Creek,4.9,26.0,5,medium_confidence,0.9,0,0,0,0,0,2,0.286,0.0
ChIJmXN6HAhoXIYR6h6SXYu11Es,5,10,11,0,0,37,0,111,1987-02-05,"Meals Provided ,Snacks Provided,Drop-In Care,Part Time Care",Y,NO,NO,NO,99619,Guilbeau KinderCare,SAN ANTONIO,8980 GUILBEAU RD,78250 2650,Guilbeau KinderCare,4.6,42.0,5,high_confidence,38.9,0,1,0,0,0,26,0.703,0.135
ChIJmXO-tuCdToYRihOkQHzuzs4,2,4,0,1,0,11,1,48,2020-01-28,"Accredited,Part Time Care",N,NO,NO,NO,1333855,Willow Montessori Academy,DALLAS,2404 EMPIRE CENTRAL,75235 4344,Willow Montessori Academy,,,0,high_confidence,5.9,1,0,0,0,0,7,0.636,0.182
ChIJmXtd1_GRToYRKcg2obnWPKE,2,5,5,1,0,8,1,48,2022-11-09,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School",Y,NO,NO,NO,1396502,"Aunt Tammy's Early Learning Academy, LLC",DALLAS,4909 S COCKRELL HILL RD,75236 2019,Aunt tammys daycare,4.7,9.0,5,medium_confidence,3.1,0,1,0,0,0,13,1.625,0.25
ChIJmZu4wiK1RIYR8c_XqCgiE_A,1,1,0,1,0,12,1,100,2018-07-13,,Y,NO,NO,NO,1294447,Hillside Early Childhood Center,AUSTIN,1700 WOODLAND AVE,78741 2534,Hillside Early Childhood Center,4.4,19.0,5,high_confidence,7.5,0,1,0,0,0,3,0.25,0.083
ChIJmcfKSUTBQIYRrmJ8eSSeQeU,0,1,1,0,0,9,0,225,2019-01-02,"Accredited,Part Time Care",N,NO,NO,NO,1310922,Kipling School on Floyd,HOUSTON,4704 FLOYD ST,77007 5512,Kipling School Floyd,,,0,high_confidence,7.0,1,0,0,0,0,2,0.222,0.0
ChIJmch1RxzNRIYRZcYD7mKwvz8,0,0,0,0,0,3,0,240,2025-10-07,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1515419,Stepping Stone School III,AUSTIN,6616 MCNEIL DR,78729 7767,Stepping Stone School - McNeil,3.9,39.0,5,high_confidence,0.2,0,0,0,0,0,0,0.0,0.0
ChIJmclORZqLXIYRh72cVkmNcFc,5,2,3,0,0,19,0,120,2021-12-02,"School Age Care,Before School Care,Accredited,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,1376254,San Antonio Country Day Montessori,SAN ANTONIO,4194 JUNG RD,78247 2711,Country Day Montessori,,,0,medium_confidence,4.1,1,1,0,0,0,10,0.526,0.263
ChIJmd69Z2zGQIYRVbaR_Spd98c,6,9,3,0,0,15,1,368,2011-07-11,"Meals Provided ,Snacks Provided",N,NO,NO,NO,734528,AVANCE Mangum Center,HOUSTON,4503 MANGUM RD,77092 4325,Avance Mangum Education Center,4.0,24.0,5,high_confidence,14.5,0,0,0,0,0,18,1.2,0.4
ChIJmdxXmiLXQIYR92I4yGuIstk,3,27,9,0,0,78,0,102,2023-09-07,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care",Y,NO,NO,NO,1442078,"Daniehl LLC, DBA: First Steps Learning Center",HOUSTON,5431 BARKER CYPRESS RD STE 1500,77084 1995,First Steps Learning Center- Barker Cypress,4.5,36.0,5,medium_confidence,2.3,0,1,0,0,0,39,0.5,0.038
ChIJmxNLH3CiToYRJcU611HWOhw,2,0,1,0,0,9,0,206,2008-02-20,"Meals Provided ,Snacks Provided,Field Trips",N,NO,NO,NO,318303,Margaret H Cone Head Start Center,DALLAS,2919 TROY ST,75210 1364,Margaret H Cone Head Start Center,3.6,11.0,5,high_confidence,17.9,0,0,0,0,0,3,0.333,0.222
ChIJmxTi5GjHQIYR8GexV9CJ0mg,0,7,3,2,1,7,0,50,1986-02-14,"School Age Care,Meals Provided",N,NO,NO,NO,101437,Three R's Plus,HOUSTON,1501 HERKIMER ST,77008 3843,Three R's Plus Montessori,,,0,medium_confidence,39.9,0,0,0,0,0,13,1.857,0.0
ChIJmxXHiT7MQIYRzeW6DAZdr7s,4,10,2,0,0,5,0,94,2026-02-17,"School Age Care,After School Care,Snacks Provided,Part Time Care",N,NO,NO,NO,1500976,The Greenwood Preschool,HOUSTON,12135 MIGHTY OAK DR,77066 2859,The Greenwood Preschool,4.5,32.0,5,high_confidence,0.0,0,0,0,0,0,16,3.2,0.8
ChIJmymy0pGZToYRERjmbPuSXDE,1,1,1,1,1,11,1,150,1987-04-10,Field Trips,Y,NO,NO,NO,94094,Cliff Temple Child Development,DALLAS,125 SUNSET AVE,75208 4516,Cliff Temple Child Development,4.2,10.0,5,high_confidence,38.7,0,1,0,0,0,5,0.455,0.091
ChIJmzSr53zNQIYRu-A8mrgV2mo,12,14,7,6,0,11,2,80,2021-05-18,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Weekend Care,Field Trips",Y,NO,NO,NO,1350938,Golden Star Learning Academy,HOUSTON,12010 BAMMEL NORTH HOUSTON RD,77066 4791,Golden Star Learning Academy,4.1,9.0,5,high_confidence,4.6,0,1,0,0,0,39,3.545,1.091
ChIJn0JIUJ5fXIYRV60SgUejuhI,0,0,1,0,0,11,0,130,2021-11-30,"School Age Care,Meals Provided ,After School Care,Snacks Provided",N,NO,NO,NO,1385563,Y School Age @ Rogers,SAN ANTONIO,620 MCILVAINE,78212 1817,Will Rogers Academy,,,0,medium_confidence,4.1,0,0,0,0,0,1,0.091,0.0
ChIJn0JUUVlNW4YRs6RavGpz9tk,2,3,1,0,0,15,0,34,2021-09-23,Snacks Provided,N,NO,NO,NO,1374029,Kidspring Bilingual Learning Center,AUSTIN,7002 MENCHACA RD STE 200,78745 5352,KidSpring Bilingual Learning Center,5.0,29.0,5,high_confidence,4.3,0,0,0,0,0,6,0.4,0.133
ChIJn0MDxI2YToYRrypNLC3a3No,2,1,1,0,0,12,0,114,1986-08-18,"Accredited,Meals Provided ,Snacks Provided",N,NO,NO,NO,94770,ChildCareGroup Martin Luther King Jr Center,DALLAS,2922 MARTIN LUTHER KING JR BL,75215 2321,"ChildCareGroup Martin Luther King, Jr Center",4.0,5.0,5,high_confidence,39.4,1,0,0,0,0,4,0.333,0.167
ChIJn2SI4m7GQIYRSA99OIjRxMM,1,2,3,0,0,6,0,44,2003-12-12,"Skill Classes,Part Time Care",N,NO,NO,NO,230682,St Ambrose Early Childhood Center,HOUSTON,4213 MANGUM RD,77092 5515,St Ambrose Catholic School,,,0,medium_confidence,22.1,0,0,0,0,0,6,1.0,0.167
ChIJn3UZrB2gToYRUE0Hmd-Xh8Y,2,1,1,0,0,14,0,165,2021-08-10,"Transportation to/from School ,Field Trips",Y,NO,NO,NO,1382283,Northstar Preschool at Fair Oaks,DALLAS,7825 FAIR OAKS AVE,75231 4603,Northstar Preschool at Fair Oaks,4.6,48.0,5,high_confidence,4.4,0,1,0,0,0,4,0.286,0.143
ChIJn44lX6j2XIYRGWp4Maq1328,9,10,12,1,1,13,3,72,2019-01-11,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School",Y,NO,NO,NO,1309561,Rollings Academy Learning Center,SAN ANTONIO,223 S WW WHITE RD,78219 4221,Rollings Learning Academy,5.0,4.0,4,high_confidence,7.0,0,1,0,0,0,33,2.538,0.692
ChIJn4VWzNFmXIYR3OX1nDaTckY,2,3,3,0,0,10,0,112,2011-01-20,"Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,776328,Mi Casa Center,SAN ANTONIO,4820 BRANDEIS ST,78249 1730,Mi Casa Child Center,4.8,59.0,5,high_confidence,14.9,0,1,0,0,0,8,0.8,0.2
ChIJn4iXq27ZQIYRVwCZGEGxUDA,0,3,3,0,1,6,0,26,2020-01-27,"Meals Provided ,Snacks Provided,Part Time Care",N,NO,NO,NO,1333260,Stars Rising LLC DBA Lycee International De Houston,HOUSTON,15950 PARK ROW,77084 5102,Lycée International de Houston - LIH,,,0,medium_confidence,5.9,0,0,0,0,0,7,1.167,0.0
ChIJn5Mtebu3RIYRptVDXpwlrYE,5,6,0,1,0,15,0,68,2020-01-06,"School Age Care,After School Care,Snacks Provided,Field Trips",Y,NO,NO,NO,1343306,KIPP Austin North EAC YMCA,AUSTIN,8004 CAMERON RD,78754 3808,KIPP Austin Comunidad,4.6,24.0,5,medium_confidence,6.0,0,1,0,0,0,12,0.8,0.333
ChIJn5vwYNPNRIYR2tUJwxbQi0g,0,3,2,0,0,6,0,34,2024-10-03,"School Age Care,Before School Care,After School Care,Snacks Provided,Drop-In Care,Part Time Care",Y,NO,NO,NO,1477153,Joyful Journeys Montessori,AUSTIN,12702 SHERBOURNE ST,78729 4541,Joyful Journeys Montessori,5.0,30.0,5,high_confidence,1.2,0,1,0,0,0,5,0.833,0.0
ChIJn8Ywf_lyToYRjUgX4fgcUbE,3,5,3,1,0,9,0,50,2000-03-16,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,162346,Tots Haven Christian Academy,FORT WORTH,5216 HELMICK AVE,76107 7514,Tot's Haven Christian Academy,5.0,21.0,5,high_confidence,25.8,1,0,0,0,0,12,1.333,0.333
ChIJn8j4F4hdXIYRECIMbFvDfr0,10,11,5,1,1,24,0,83,2022-11-14,"School Age Care,Before School Care,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1408103,Legacy Christian Learning Center,SAN ANTONIO,4151 CULEBRA RD,78228 4557,"Legacy Christian Learning Center, LLC",4.1,37.0,5,high_confidence,3.1,0,1,0,0,0,28,1.167,0.417
ChIJn96e1SNvToYR3jwjir-hQpk,0,0,0,0,0,8,0,120,2022-12-16,"School Age Care,Before School Care,After School Care,Snacks Provided",Y,NO,NO,NO,1414626,KCE Champions LLC @ IDEA Edgecliff,FORT WORTH,1640 ALTAMESA BLVD,76134,Champions at IDEA Edgecliff,5.0,2.0,2,high_confidence,3.0,0,1,0,0,0,0,0.0,0.0
ChIJn9BU62PKQIYRRTnoX3jMHiA,8,13,9,4,0,18,1,104,2016-04-12,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1219121,Fundamental Beginnings Day Care Center,HOUSTON,607 E RICHEY RD STE D,77073 6149,"Fundamental Beginnings Daycare, LLC",4.3,28.0,5,medium_confidence,9.7,0,1,0,0,0,34,1.889,0.444
ChIJn9DbDXqKXIYRRi6vwKMdIyo,0,1,2,0,0,5,0,102,2004-08-27,"Accredited,Part Time Care",N,NO,NO,NO,255719,Abiding Presence Lutheran Day School,SAN ANTONIO,14700 SAN PEDRO AVE,78232 4352,Abiding Presence Lutheran Church and Day School,5.0,17.0,5,high_confidence,21.3,1,0,0,0,0,3,0.6,0.0
ChIJn9EVNdvIQIYRIbwW26lz77w,0,0,3,0,0,6,0,50,2015-02-18,"School Age Care,After School Care,Snacks Provided",N,NO,NO,NO,1153956,Campus Kids@Nitsch Elementary School SAP,HOUSTON,4702 W MOUNT HOUSTON RD,77088 3053,Nitsch Elementary School,,,0,medium_confidence,10.9,0,0,0,0,0,3,0.5,0.0
ChIJn9KnApmkQIYRdQUmrqT5zFg,3,14,5,1,0,13,0,132,2011-10-26,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School ,Field Trips",Y,NO,NO,NO,939968,Apple of My Eye Academy,HOUSTON,690 NORMANDY ST,77015 3411,Apple of My Eye Academy,4.3,30.0,5,high_confidence,14.2,0,1,0,0,0,23,1.769,0.231
ChIJnQaGYrRPW4YR1_VnOh2p9Gk,0,0,0,0,0,6,0,81,2019-02-25,Snacks Provided,N,NO,NO,NO,1313917,Friendship Kids,AUSTIN,14455 FM 1826,78737 9629,Friendship Kids,5.0,1.0,1,high_confidence,6.9,0,0,0,0,0,0,0.0,0.0
ChIJnROVmePDQIYR91oEDx-HU2s,8,9,0,0,1,15,3,350,1986-07-07,"After School Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,94602,Trotter YMCA Child Care Center,HOUSTON,1331 AUGUSTA DR,77057 2415,Trotter Family YMCA,4.5,449.0,5,medium_confidence,39.5,0,1,0,0,0,18,1.2,0.533
ChIJnRnyA3fKRIYRfq8RJmGUZyw,1,3,2,0,0,6,0,60,2016-02-16,"Snacks Provided,Skill Classes,Part Time Care,Field Trips",N,NO,NO,NO,1188658,Hyde Park Montessori,AUSTIN,4108 AVENUE H,78751 4725,Hyde Park Montessori,,,0,high_confidence,9.9,0,0,0,0,0,6,1.0,0.167
ChIJnS4RIkCjToYRxHnrDBUst80,1,4,2,1,0,9,2,27,2002-08-19,"After School Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,200017,Scribbles Learning Center Inc,DALLAS,8025 UMPHRESS RD,75217 1841,Scribbles Learning Center,3.6,7.0,5,high_confidence,23.4,0,1,0,0,0,8,0.889,0.111
ChIJnSNtrqLKRIYRX-QDLe5OtNg,0,0,0,0,1,5,0,65,1987-04-24,"Accredited,Part Time Care",N,NO,NO,NO,98563,Westminster Presbyterian Day School,AUSTIN,3208 EXPOSITION BLVD,78703 1200,Westminster Presbyterian Day School,3.0,2.0,2,high_confidence,38.7,1,0,0,0,0,1,0.2,0.0
ChIJnTkYzSXZTYYRHMRapojbK1w,12,3,5,0,1,27,1,216,2021-12-14,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,1377024,The Learning Experience,FORT WORTH,9056 TEHAMA RIDGE PKWY,76177 2094,The Learning Experience - Fort Worth-Heritage,4.7,74.0,5,medium_confidence,4.0,0,1,0,0,0,21,0.778,0.444
ChIJnV7hu4WvQIYRIEC6XoRa6X4,2,4,0,0,0,10,1,102,2021-01-29,"School Age Care,Meals Provided ,After School Care,Snacks Provided",N,NO,NO,NO,1358317,YMCA @ Centennial Elementary,HOUSTON,15130 TIMBER FOREST DRIVE,77044,Centennial Elementary,,,0,high_confidence,4.9,0,0,0,0,0,6,0.6,0.2
ChIJnWQ38YS6ToYR0xQ_nc7x0x0,5,7,4,1,0,17,1,114,2018-02-13,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1279194,Cornerstone Learning Center 2,DALLAS,814 S BELT LINE RD,75253 3109,Cornerstone Learning Center 2,4.8,27.0,5,high_confidence,7.9,0,1,0,0,0,17,1.0,0.294
ChIJnXQ9VlWVQIYR32gEC2v2akg,11,10,5,0,0,13,0,71,2024-09-03,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School",Y,NO,NO,NO,1470564,Mary's Little Lamb Academy,HOUSTON,13450 CULLEN BLVD,77047 3826,Mary's Little Lamb Academy,3.4,7.0,5,high_confidence,1.3,0,1,0,0,0,26,2.0,0.846
ChIJnXtHUcvIQIYR2GMV_4KLeP8,9,17,10,3,1,13,2,105,2012-09-28,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School ,Field Trips",Y,NO,NO,NO,998928,ABC Children's Learning Center,HOUSTON,8385 ANTOINE DR,77088 2503,ABC Children's Learning Center,4.9,68.0,5,high_confidence,13.3,0,1,0,0,0,40,3.077,0.692
ChIJnaalecSZToYRYSOCXDSIdHA,5,12,2,0,0,14,0,152,2024-08-28,"Before School Care,Accredited,After School Care,Snacks Provided,Skill Classes",N,NO,NO,NO,1453453,"Liberated Montessori ,Oak Cliff",DALLAS,813 N ZANG BLVD,75208 4234,Liberated Montessori at Oak Cliff,4.9,9.0,5,high_confidence,1.3,1,0,0,0,0,19,1.357,0.357
ChIJnb1HceWAToYRAxUiuDGnex8,5,0,3,0,0,16,0,199,1999-02-12,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,156330,Childrens Courtyard,FORT WORTH,3955 REGGIS CT,76155 3950,The Children's Courtyard on Reggis Court,4.6,70.0,5,medium_confidence,26.9,0,1,0,0,0,8,0.5,0.312
ChIJncWicBV6ToYRpuyyAHPUpzU,7,29,8,2,0,17,2,47,2016-12-21,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1244721,Little Steps Academy,FORT WORTH,3121 FOREST AVE,76112 7001,Little Steps Academy,3.5,13.0,5,high_confidence,9.0,0,1,0,0,0,46,2.706,0.412
ChIJnd9fmV1sToYR3VpR-t3wDHw,10,9,6,0,0,26,0,322,2007-01-25,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,296116,Childrens Courtyard,FORT WORTH,8701 S HULEN ST,76123 2700,The Children's Courtyard on S. Hulen Street,4.6,63.0,5,medium_confidence,18.9,0,1,0,0,0,25,0.962,0.385
ChIJndq6zAJnXIYRAdg-uCZ9Fog,2,2,2,0,0,5,0,34,2025-05-12,"After School Care,Drop-In Care,Part Time Care",N,NO,NO,NO,1493053,Brighter Minds Learning Center,SAN ANTONIO,5221 CASA BELLA,78249 1758,Brighter Minds Learning Center & Academy,,,0,high_confidence,0.6,0,0,0,0,0,6,1.2,0.4
ChIJnfd95ypiXIYRJhZK6Y2nEvU,1,3,3,0,0,10,0,275,1998-07-20,"School Age Care,Meals Provided ,Snacks Provided",N,NO,NO,NO,94330,Concordia Lutheran Child Care Center,SAN ANTONIO,16801 HUEBNER RD,78258 4456,Concordia Lutheran Church,4.7,42.0,5,medium_confidence,27.5,0,0,0,0,0,7,0.7,0.1
ChIJnwcmjTKiToYR097K-EcjqAc,3,11,8,1,0,28,0,239,2021-09-13,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School ,Field Trips,Night Care",Y,NO,NO,NO,1372695,Angels on Earth Learning & Adventure Center,DALLAS,2805 PEAVY RD,75228 4772,Angel's On Earth Learning & Adventure Center,4.7,15.0,5,high_confidence,4.3,0,1,0,0,0,23,0.821,0.107
ChIJnwiFd34MToYRJXgCPSQFMV8,1,3,4,0,0,3,0,208,2026-01-21,"School Age Care,Before School Care,Meals Provided ,After School Care,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1521630,Childcare Network #307,FORT WORTH,140 EXPEDITION DR,76108 4448,Childcare Network,4.1,56.0,5,high_confidence,0.0,0,0,0,0,0,8,2.667,0.333
ChIJnwiwcfBhXIYRc-E2dfZZOPM,3,6,4,2,0,15,1,134,2023-02-22,"School Age Care,Meals Provided ,Snacks Provided",Y,NO,NO,NO,1419888,Mi Casa Child Center,SAN ANTONIO,4331 MEDICAL DR BLDG 1,78229 3307,Mi Casa Child Center,4.4,45.0,5,high_confidence,2.9,0,1,0,0,0,15,1.0,0.2
ChIJnyTuwAtuToYRixXw-2cEUMY,0,1,0,0,0,9,0,38,2007-02-20,"Part Time Care,Field Trips",N,NO,NO,NO,309832,Edge Park United Methodist Preschool,FORT WORTH,5616 CROWLEY RD,76134 1002,Edge Park United Methodist Preschool,4.2,5.0,5,high_confidence,18.9,0,0,0,0,0,1,0.111,0.0
ChIJnzl2wCK_QIYR_Gg4wQfbuL0,2,5,3,0,0,9,0,151,2024-02-08,"School Age Care,Before School Care,Accredited,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,1457536,KCE Champions LLC @ KIPP Explore,HOUSTON,5402 LAWNDALE ST,77023 3743,Champions at KIPP Explore Academy,,,0,medium_confidence,1.9,1,1,0,0,0,10,1.111,0.222
ChIJo0VRBzLPRIYRFLB1bYeF49I,1,1,1,0,0,8,0,108,2016-08-29,"School Age Care,After School Care,Snacks Provided,Field Trips",Y,NO,NO,NO,1255568,PISD Dessau Elementary Extended Day Program,AUSTIN,1501 DESSAU RIDGE LN,78754 1827,Dessau Elementary School,,,0,medium_confidence,9.3,0,1,0,0,0,3,0.375,0.125
ChIJo1ZdirPNRIYRNwb23zZA3yU,3,1,0,0,0,10,0,94,2006-02-15,Field Trips,N,NO,NO,NO,287165,Corner School,AUSTIN,12007 RESEARCH BLVD,78759 2429,The Corner School,,,0,high_confidence,19.9,0,0,0,0,0,4,0.4,0.3
ChIJo229mIUSToYRMVLOfSBL7Rg,4,14,6,0,1,16,3,140,2021-11-12,"School Age Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1377592,Benbrook Community Center YMCA,FORT WORTH,1899 WINSCOTT RD,76126 4337,Benbrook Community Center YMCA | YMCA of Fort Worth,4.6,293.0,5,medium_confidence,4.1,0,1,0,0,0,25,1.562,0.25
